23.613482778891921	-74.844902576878667
23.613322516903281	-74.844819596037269
23.613083381205797	-74.844682551920414
23.61288757994771	-74.844565875828266
23.6126325186342	-74.844417767599225
23.612415846437216	-74.844283070415258
23.612218452617526	-74.844144349917769
23.612029189243913	-74.844021052122116
23.611833471804857	-74.843892892822623
23.611582852900028	-74.843731876462698
23.611365174874663	-74.843598352745175
23.611177168786526	-74.843494081869721
23.610969129949808	-74.843384362757206
23.610770897939801	-74.843277493491769
23.610488092526793	-74.843119494616985
23.610246777534485	-74.842986976727843
23.610007222741842	-74.842855464667082
23.609786778688431	-74.842733340337873
23.609542027115822	-74.842610377818346
23.609282271936536	-74.842464365065098
23.6090147215873	-74.842320363968611
23.608750021085143	-74.842167478054762
23.608539132401347	-74.842040995135903
23.608327154070139	-74.841828681528568
23.608120288699865	-74.841705048456788
23.60788693651557	-74.84157127328217
23.607605556026101	-74.841446885839105
23.607354182749987	-74.841293748468161
23.607146060094237	-74.841170534491539
23.606910780072212	-74.841035753488541
23.606356233358383	-74.840726377442479
23.606608361005783	-74.840870043262839
23.606101088225842	-74.840586986392736
23.605896821245551	-74.840470142662525
23.605694063007832	-74.840351119637489
23.605468925088644	-74.840221954509616
23.605202296748757	-74.840071583166718
23.604909516870975	-74.839892964810133
23.604654120281339	-74.839732283726335
23.604427557438612	-74.839585851877928
23.604165622964501	-74.839416537433863
23.603892875835299	-74.83924487605691
23.60361292026937	-74.839066760614514
23.603361379355192	-74.838907336816192
23.60310179181397	-74.838753193616867
23.602871792390943	-74.838623190298676
23.602590244263411	-74.838473992422223
23.602349935099483	-74.838344743475318
23.60212261788547	-74.838226139545441
23.601870574057102	-74.838090855628252
23.601644178852439	-74.837955487892032
23.601353829726577	-74.837762955576181
23.601122321560979	-74.837614595890045
23.600862734019756	-74.837458273395896
23.600599123165011	-74.83729675412178
23.600288238376379	-74.837119979783893
23.600047342479229	-74.83697472140193
23.599766548722982	-74.836810687556863
23.599590361118317	-74.836695771664381
23.599334126338363	-74.836561158299446
23.599124327301979	-74.836431574076414
23.598891478031874	-74.836287070065737
23.598647397011518	-74.836149858310819
23.598432317376137	-74.836014239117503
23.598210951313376	-74.835881553590298
23.597999392077327	-74.835738223046064
23.597768135368824	-74.835603358224034
23.597533190622926	-74.835468493402004
23.597324565052986	-74.835331030189991
23.597143348306417	-74.83522105962038
23.596900859847665	-74.835062976926565
23.596595926210284	-74.834892237558961
23.596289986744523	-74.834725856781006
23.595994189381599	-74.834542293101549
23.595766788348556	-74.834393430501223
23.595533519983292	-74.834242053329945
23.59546503983438	-74.834200982004404
23.595410976558924	-74.83417734503746
23.59520117752254	-74.834043821319938
23.595012249425054	-74.833931839093566
23.594782082363963	-74.833783144131303
23.594625927507877	-74.833679879084229
23.594380086287856	-74.833516180515289
23.594231642782688	-74.833423644304276
23.593967948108912	-74.833269920200109
23.593731159344316	-74.83310722745955
23.593524796888232	-74.832993065938354
23.593238387256861	-74.832843951880932
23.593006376177073	-74.832703555002809
23.592731617391109	-74.832525188103318
23.592524919658899	-74.832410523667932
23.592320736497641	-74.832289069890976
23.592095263302326	-74.832139872014523
23.591882865875959	-74.831984639167786
23.59169527888298	-74.831836950033903
23.59143435023725	-74.831654140725732
23.591197645291686	-74.831523299217224
23.590971753001213	-74.831386171281338
23.590721134096384	-74.831248875707388
